Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Conductivity (S/m),Density (kg/m3),Error Code (NA),External pH (Dynamic Salinity) (pH),FET External Voltage (V),Instrument Clock (Gregorian days since 19700101T000000Z),Internal Humidity (%),Internal Temperature (C),Oxygen Concentration Corrected (ml/l),Practical Salinity (psu),Pressure (decibar),Sigma-t (kg/m3),Sigma-theta (0 dbar) (kg/m3),Sound Speed (m/s),Temperature (C)
2025-02-19T04:24:27.933Z,2.72625,1025.944328,0,7.8324,-0.890467,20138.18358,0.5,1,6.191,31.8716,83.326,25.54722777,25.54739134,1449.50038,0.6964
2025-02-19T04:26:27.932Z,2.72628,1025.944339,0,7.8331,-0.890426,20138.18497,0.5,1,6.191,31.8717,83.315,25.54729214,25.54745572,1449.5017,0.6967
2025-02-19T04:28:27.932Z,2.72571,1025.943733,0,7.8333,-0.890419,20138.18635,0.5,1,6.202,31.8704,83.339,25.54655687,25.54672001,1449.473951,0.6909
2025-02-19T04:30:27.932Z,2.72581,1025.943637,0,7.8338,-0.890389,20138.18774,0.5,1,6.204,31.8703,83.351,25.54640681,25.54657007,1449.479932,0.6922
2025-02-19T04:32:27.932Z,2.72546,1025.943926,0,7.8346,-0.890353,20138.18913,0.5,1,6.205,31.8701,83.395,25.54647602,25.54663902,1449.460798,0.6879
2025-02-19T04:34:27.932Z,2.72566,1025.94421,0,7.8341,-0.890377,20138.19052,0.5,1,6.208,31.8704,83.431,25.54659434,25.5467576,1449.472255,0.6902
2025-02-19T04:36:27.937Z,2.72516,1025.943527,0,7.8343,-0.890368,20138.19191,0.5,1,6.218,31.8695,83.376,25.54615898,25.54632169,1449.445573,0.6848
2025-02-19T04:38:27.932Z,2.72497,1025.943106,0,7.836,-0.890276,20138.1933,0.5,1,6.226,31.8688,83.387,25.54568123,25.54584382,1449.437533,0.6832
2025-02-19T04:40:27.932Z,2.72449,1025.942438,0,7.8356,-0.890299,20138.19469,0.5,1,6.24,31.8675,83.41,25.54489144,25.54505368,1449.414314,0.6784
2025-02-19T04:42:28.181Z,2.72403,1025.943211,0,7.8365,-0.890258,20138.19608,0.5,1,6.252,31.8681,83.395,25.54572074,25.54588244,1449.385255,0.6719
2025-02-19T04:44:27.932Z,2.72433,1025.94235,0,7.8364,-0.890258,20138.19747,0.5,1,6.262,31.8677,83.332,25.54516972,25.54533162,1449.403292,0.6762
2025-02-19T04:46:27.933Z,2.72287,1025.941,0,7.8377,-0.890196,20138.19885,0.5,1,6.284,31.8648,83.357,25.54366091,25.54382159,1449.329216,0.6607
2025-02-19T04:48:27.933Z,2.72326,1025.939716,0,7.838,-0.890174,20138.20024,0.5,1,6.291,31.8641,83.271,25.54280005,25.54296099,1449.35241,0.6663
2025-02-19T04:50:27.933Z,2.72299,1025.939819,0,7.8374,-0.890211,20138.20163,0.5,1,6.293,31.864,83.271,25.54289498,25.54305566,1449.337239,0.663
2025-02-19T04:52:27.932Z,2.72334,1025.9404,0,7.8388,-0.890134,20138.20302,0.5,1,6.296,31.8648,83.301,25.54334206,25.5435031,1449.35565,0.6667
2025-02-19T04:54:27.937Z,2.72352,1025.940515,0,7.8385,-0.890145,20138.20441,0.5,1,6.298,31.8648,83.351,25.54322502,25.54338634,1449.366485,0.6689
2025-02-19T04:56:27.936Z,2.72332,1025.940998,0,7.8388,-0.890135,20138.2058,0.5,0.9,6.291,31.8652,83.351,25.54370116,25.54386225,1449.353803,0.666
2025-02-19T04:58:27.932Z,2.72357,1025.940702,0,7.839,-0.890121,20138.20719,0.5,1,6.287,31.8647,83.414,25.54311262,25.54327411,1449.370108,0.6695
2025-02-19T05:00:27.933Z,2.72276,1025.940456,0,7.8413,-0.890002,20138.20858,0.5,1,6.295,31.864,83.372,25.54304369,25.54320435,1449.326117,0.6602
2025-02-19T05:02:27.933Z,2.72274,1025.940782,0,7.8419,-0.889966,20138.20997,0.5,1,6.307,31.8642,83.401,25.54323118,25.54339185,1449.324574,0.6597
2025-02-19T05:04:27.932Z,2.72293,1025.940564,0,7.8417,-0.889978,20138.21135,0.5,1,6.304,31.8646,83.311,25.54344686,25.54360752,1449.332761,0.6617
2025-02-19T05:06:27.932Z,2.72263,1025.939963,0,7.8426,-0.889932,20138.21274,0.5,1,6.31,31.8635,83.339,25.54270504,25.54286552,1449.319447,0.659
2025-02-19T05:08:27.937Z,2.72271,1025.939842,0,7.842,-0.889964,20138.21413,0.5,1,6.318,31.8638,83.271,25.5429093,25.54306971,1449.321933,0.6597
2025-02-19T05:10:28.185Z,2.72169,1025.939538,0,7.8428,-0.889926,20138.21552,0.5,1,6.322,31.8626,83.276,25.54255317,25.54271266,1449.268,0.6482
2025-02-19T05:12:27.936Z,2.72195,1025.938386,0,7.8433,-0.889898,20138.21691,0.5,1,6.336,31.8616,83.253,25.54152074,25.54168051,1449.285899,0.6525
2025-02-19T05:14:27.931Z,2.72186,1025.937995,0,7.8434,-0.889889,20138.2183,0.5,1,6.34,31.8612,83.228,25.54124652,25.54140616,1449.280859,0.6516
2025-02-19T05:16:27.932Z,2.72221,1025.939006,0,7.8433,-0.889892,20138.21969,0.5,1,6.341,31.8624,83.276,25.54203733,25.54219735,1449.298276,0.6549
2025-02-19T05:18:27.936Z,2.72229,1025.938441,0,7.8437,-0.889871,20138.22108,0.5,1,6.333,31.862,83.24,25.54164651,25.54180655,1449.303085,0.6562
2025-02-19T05:20:27.936Z,2.7223,1025.939103,0,7.8439,-0.889861,20138.22247,0.5,1,6.328,31.8623,83.326,25.54189853,25.54205873,1449.303968,0.656
2025-02-19T05:22:27.935Z,2.72263,1025.936226,0,7.8455,-0.889766,20138.22385,0.5,1,6.331,31.8592,83.328,25.53902711,25.53918783,1449.332238,0.6631
2025-02-19T05:24:27.937Z,2.72184,1025.939142,0,7.8449,-0.889809,20138.22524,0.5,0.9,6.335,31.8618,83.357,25.54177703,25.54193686,1449.279647,0.6507
2025-02-19T05:26:27.932Z,2.72146,1025.938681,0,7.846,-0.889753,20138.22663,0.5,0.9,6.347,31.8611,83.332,25.54142541,25.54158487,1449.260075,0.6467
2025-02-19T05:28:27.936Z,2.72118,1025.937554,0,7.8463,-0.889737,20138.22802,0.5,0.9,6.357,31.8598,83.288,25.54050086,25.54066003,1449.247147,0.6444
2025-02-19T05:30:27.931Z,2.72121,1025.93745,0,7.8459,-0.889761,20138.22941,0.5,0.9,6.364,31.8597,83.29,25.54038866,25.54054788,1449.249782,0.645
2025-02-19T05:32:27.931Z,2.72098,1025.937549,0,7.8461,-0.889752,20138.2308,0.5,0.9,6.367,31.8599,83.24,25.54071873,25.54087761,1449.234647,0.6418
2025-02-19T05:34:27.937Z,2.72082,1025.936141,0,7.8471,-0.889696,20138.23219,0.5,0.9,6.371,31.8583,83.211,25.53944696,25.53960572,1449.230681,0.6415
2025-02-19T05:36:28.180Z,2.72141,1025.93683,0,7.8465,-0.889726,20138.23358,0.5,0.9,6.366,31.8596,83.207,25.54017068,25.54032994,1449.260156,0.6476
2025-02-19T05:38:27.931Z,2.72136,1025.936458,0,7.8484,-0.889624,20138.23497,0.5,0.9,6.365,31.8595,83.14,25.54011665,25.54027574,1449.256657,0.6471
2025-02-19T05:40:27.935Z,2.72118,1025.935736,0,7.8476,-0.889665,20138.23635,0.5,0.9,6.369,31.8589,83.071,25.53971842,25.53987724,1449.247445,0.6455
2025-02-19T05:42:27.936Z,2.72136,1025.936259,0,7.8484,-0.889619,20138.23774,0.5,0.9,6.365,31.8594,83.115,25.54003618,25.54019522,1449.256119,0.6471
2025-02-19T05:44:27.931Z,2.72083,1025.936847,0,7.8486,-0.889615,20138.23913,0.5,0.9,6.371,31.8596,83.127,25.54055125,25.54070979,1449.226031,0.6404
2025-02-19T05:46:27.936Z,2.72125,1025.936335,0,7.8495,-0.889564,20138.24052,0.5,0.9,6.371,31.8592,83.152,25.53993341,25.54009243,1449.251438,0.646
2025-02-19T05:48:27.930Z,2.72114,1025.935806,0,7.8497,-0.889551,20138.24191,0.5,0.9,6.372,31.8586,83.133,25.53949286,25.53965177,1449.246685,0.6452
2025-02-19T05:50:27.936Z,2.72082,1025.93577,0,7.8506,-0.889506,20138.2433,0.5,0.9,6.378,31.8583,83.133,25.53944696,25.53960557,1449.229416,0.6415
2025-02-19T05:52:27.931Z,2.72067,1025.93565,0,7.8506,-0.889506,20138.24469,0.5,0.9,6.384,31.858,83.14,25.53929002,25.53944851,1449.221835,0.6399
2025-02-19T05:54:27.936Z,2.7209,1025.936001,0,7.8507,-0.889501,20138.24608,0.5,0.9,6.381,31.8585,83.157,25.53956565,25.53972437,1449.233719,0.6423
2025-02-19T05:56:27.935Z,2.72081,1025.935398,0,7.8513,-0.889466,20138.24747,0.5,1,6.382,31.858,83.108,25.53919496,25.53935354,1449.229523,0.6417
2025-02-19T05:58:27.930Z,2.72071,1025.935255,0,7.8518,-0.889441,20138.24885,0.5,0.9,6.385,31.8576,83.135,25.53892059,25.53907914,1449.225326,0.6408
2025-02-19T06:00:27.931Z,2.7204,1025.935127,0,7.8512,-0.889476,20138.25024,0.5,0.9,6.393,31.8575,83.081,25.53904068,25.53919882,1449.206989,0.637
2025-02-19T06:02:27.931Z,2.72015,1025.935427,0,7.8522,-0.889424,20138.25163,0.5,0.9,6.398,31.8575,83.108,25.53920415,25.53936211,1449.19329,0.6339
2025-02-19T06:04:28.180Z,2.72031,1025.935326,0,7.8527,-0.889396,20138.25302,0.5,0.9,6.402,31.8575,83.11,25.5390987,25.53925682,1449.202443,0.6359
2025-02-19T06:06:27.930Z,2.72033,1025.935363,0,7.853,-0.889377,20138.25441,0.5,0.9,6.4,31.8576,83.102,25.53917391,25.53933201,1449.202902,0.636
2025-02-19T06:08:27.935Z,2.72041,1025.934916,0,7.8537,-0.889336,20138.2558,0.5,0.9,6.399,31.8575,83.039,25.53903013,25.53918821,1449.20722,0.6372
2025-02-19T06:10:27.935Z,2.72066,1025.934229,0,7.8538,-0.889328,20138.25719,0.5,0.9,6.394,31.8569,83.039,25.53835197,25.53851033,1449.223294,0.6409
2025-02-19T06:12:27.936Z,2.72032,1025.934977,0,7.854,-0.88932,20138.25858,0.5,0.9,6.398,31.8571,83.11,25.53875042,25.53890856,1449.204191,0.6364
2025-02-19T06:14:27.931Z,2.72016,1025.934524,0,7.8538,-0.889334,20138.25997,0.5,0.9,6.404,31.8568,83.046,25.53859863,25.53875651,1449.195002,0.6347
2025-02-19T06:16:27.936Z,2.72009,1025.934369,0,7.8552,-0.889259,20138.26135,0.5,0.9,6.401,31.8567,83.021,25.53856032,25.53871809,1449.190815,0.6339
2025-02-19T06:18:27.931Z,2.71954,1025.934433,0,7.8556,-0.88924,20138.26274,0.5,0.9,6.415,31.8562,83.046,25.53848972,25.53864704,1449.161822,0.6276
2025-02-19T06:20:27.930Z,2.71981,1025.93387,0,7.8555,-0.889243,20138.26413,0.5,0.9,6.42,31.856,83.002,25.5381445,25.538302,1449.176806,0.6311
2025-02-19T06:22:27.935Z,2.71995,1025.934577,0,7.8559,-0.889225,20138.26552,0.5,0.9,6.415,31.8568,83.027,25.53873566,25.5388933,1449.182836,0.6321
2025-02-19T06:24:27.934Z,2.72006,1025.934319,0,7.8562,-0.889205,20138.26691,0.5,0.9,6.411,31.8568,82.989,25.53866188,25.53881956,1449.188605,0.6335
2025-02-19T06:26:27.934Z,2.72014,1025.934498,0,7.8578,-0.889118,20138.2683,0.5,0.9,6.407,31.857,83.002,25.53878067,25.53893844,1449.19273,0.6343
2025-02-19T06:28:27.935Z,2.72024,1025.934722,0,7.857,-0.889162,20138.26969,0.5,0.9,6.406,31.8572,83.027,25.53888891,25.53904681,1449.197962,0.6353
2025-02-19T06:30:28.179Z,2.72053,1025.935387,0,7.8567,-0.889177,20138.27108,0.5,0.9,6.394,31.8579,83.083,25.539294,25.53945225,1449.213481,0.6383
2025-02-19T06:32:27.913Z,2.72157,1025.935674,0,7.8564,-0.889181,20138.27247,0.5,0.9,6.375,31.8589,83.115,25.53945917,25.53961846,1449.270498,0.6504
2025-02-19T06:34:27.931Z,2.72176,1025.936488,0,7.857,-0.889154,20138.27385,0.5,0.9,6.357,31.8601,83.096,25.54036661,25.54052597,1449.2768,0.6515
2025-02-19T06:36:27.931Z,2.72197,1025.936291,0,7.857,-0.889149,20138.27524,0.5,0.9,6.348,31.8597,83.157,25.53988577,25.54004548,1449.290932,0.6545
2025-02-19T06:38:27.934Z,2.72235,1025.936798,0,7.8572,-0.889136,20138.27663,0.5,0.9,6.343,31.8608,83.121,25.54057476,25.54073471,1449.308675,0.6582
2025-02-19T06:40:27.935Z,2.72292,1025.937,0,7.8569,-0.889149,20138.27802,0.5,0.9,6.327,31.8615,83.121,25.54079291,25.54095338,1449.339229,0.6647
2025-02-19T06:42:27.934Z,2.72273,1025.936423,0,7.8568,-0.889155,20138.27941,0.5,0.9,6.321,31.8606,83.133,25.54015369,25.54031404,1449.330936,0.6631
2025-02-19T06:44:27.934Z,2.72296,1025.936219,0,7.8562,-0.889184,20138.2808,0.5,0.9,6.322,31.8608,83.088,25.54017115,25.54033163,1449.342776,0.6658
2025-02-19T06:46:27.935Z,2.7231,1025.936301,0,7.8553,-0.889234,20138.28219,0.5,0.9,6.311,31.861,83.09,25.54024702,25.54040763,1449.350365,0.6674
2025-02-19T06:48:27.930Z,2.72329,1025.936616,0,7.8552,-0.889237,20138.28358,0.5,0.9,6.308,31.8615,83.094,25.54054829,25.54070907,1449.359752,0.6693
2025-02-19T06:50:27.930Z,2.72294,1025.935848,0,7.8557,-0.889214,20138.28497,0.5,0.9,6.306,31.8607,83.027,25.54009069,25.54025104,1449.341653,0.6658
2025-02-19T06:52:27.934Z,2.72283,1025.935835,0,7.8552,-0.889243,20138.28635,0.5,0.9,6.311,31.8604,83.062,25.53990774,25.54006808,1449.33681,0.6647
2025-02-19T06:54:27.935Z,2.7229,1025.935929,0,7.8557,-0.889212,20138.28774,0.5,0.9,6.314,31.8607,83.037,25.54012258,25.54028291,1449.339081,0.6652
2025-02-19T06:56:27.934Z,2.72285,1025.936292,0,7.8566,-0.889165,20138.28913,0.5,0.9,6.314,31.8608,83.088,25.54024025,25.54040063,1449.336852,0.6645
2025-02-19T06:58:28.180Z,2.72278,1025.936432,0,7.8548,-0.889264,20138.29052,0.5,0.9,6.311,31.8607,83.125,25.54020229,25.54036267,1449.333673,0.6637
2025-02-19T07:00:27.930Z,2.72267,1025.935865,0,7.8558,-0.88921,20138.29191,0.5,0.9,6.318,31.8598,83.152,25.53950462,25.539665,1449.330636,0.6632
2025-02-19T07:02:27.934Z,2.72274,1025.935872,0,7.8551,-0.889245,20138.2933,0.5,0.9,6.32,31.8599,83.146,25.53954259,25.53970303,1449.334318,0.664
2025-02-19T07:04:27.933Z,2.72284,1025.935662,0,7.8553,-0.889236,20138.29469,0.5,0.9,6.321,31.8597,83.152,25.53930726,25.53946781,1449.340529,0.6654
2025-02-19T07:06:27.930Z,2.72292,1025.936122,0,7.855,-0.889248,20138.29608,0.5,0.9,6.319,31.8601,83.188,25.53959724,25.53975792,1449.344379,0.666
2025-02-19T07:08:27.930Z,2.72312,1025.935663,0,7.855,-0.889249,20138.29747,0.5,0.9,6.314,31.86,83.14,25.53937319,25.53953399,1449.35577,0.6687
2025-02-19T07:10:27.929Z,2.7231,1025.935088,0,7.8542,-0.889291,20138.29885,0.5,1,6.313,31.8598,83.052,25.53921758,25.53937819,1449.353621,0.6686
2025-02-19T07:12:27.930Z,2.72299,1025.934731,0,7.8545,-0.889277,20138.30024,0.5,0.9,6.313,31.8592,83.069,25.53877732,25.53893789,1449.349454,0.6678
2025-02-19T07:14:27.930Z,2.72312,1025.934986,0,7.8533,-0.88934,20138.30163,0.5,1,6.313,31.8596,83.069,25.53903536,25.53919604,1449.355454,0.669
2025-02-19T07:16:27.933Z,2.72305,1025.934792,0,7.852,-0.889413,20138.30302,0.5,0.9,6.311,31.8595,83.037,25.53899213,25.53915268,1449.351612,0.6683
2025-02-19T07:18:27.934Z,2.72309,1025.934539,0,7.852,-0.88941,20138.30441,0.5,0.9,6.315,31.8593,83.027,25.53878864,25.53894923,1449.354829,0.6691
2025-02-19T07:20:27.930Z,2.72307,1025.934504,0,7.8522,-0.889402,20138.3058,0.5,0.9,6.316,31.8592,83.033,25.53872413,25.53888471,1449.353427,0.6688
2025-02-19T07:22:27.929Z,2.72306,1025.934505,0,7.8523,-0.889396,20138.30719,0.5,0.9,6.318,31.8591,83.05,25.53864366,25.53880427,1449.35357,0.6688
2025-02-19T07:24:28.178Z,2.72326,1025.933798,0,7.8525,-0.889379,20138.30858,0.5,1,6.314,31.8584,83.056,25.53791543,25.53807628,1449.366862,0.6719
2025-02-19T07:26:27.933Z,2.72317,1025.934617,0,7.8519,-0.889414,20138.30997,0.5,0.9,6.318,31.859,83.108,25.53848339,25.53864423,1449.361212,0.6703
2025-02-19T07:28:27.929Z,2.72309,1025.934239,0,7.8515,-0.889438,20138.31135,0.5,1,6.314,31.8587,83.071,25.53827923,25.53843994,1449.357024,0.6696
2025-02-19T07:30:27.929Z,2.72305,1025.934753,0,7.851,-0.889463,20138.31274,0.5,0.9,6.312,31.859,83.119,25.53856319,25.53872394,1449.354556,0.6688
2025-02-19T07:32:27.934Z,2.72294,1025.934173,0,7.8512,-0.889454,20138.31413,0.5,0.9,6.315,31.8585,83.071,25.53820872,25.53836929,1449.349012,0.6679
2025-02-19T07:34:27.930Z,2.72285,1025.933966,0,7.8513,-0.889451,20138.31552,0.5,1,6.318,31.8582,83.069,25.53800985,25.53817035,1449.344935,0.6671
2025-02-19T07:36:27.929Z,2.72271,1025.933804,0,7.8513,-0.889451,20138.31691,0.5,0.9,6.323,31.858,83.05,25.53793397,25.5380943,1449.33707,0.6655
2025-02-19T07:38:27.930Z,2.72275,1025.93329,0,7.8513,-0.889452,20138.3183,0.5,0.9,6.328,31.8577,83.002,25.53765004,25.53781034,1449.339538,0.6663
2025-02-19T07:40:27.929Z,2.7228,1025.933757,0,7.8512,-0.889455,20138.31969,0.5,1,6.329,31.8579,83.071,25.53778971,25.53795018,1449.342746,0.6667
2025-02-19T07:42:27.929Z,2.72305,1025.933628,0,7.8511,-0.889458,20138.32108,0.5,0.9,6.326,31.8581,83.044,25.53779642,25.53795707,1449.355788,0.6696
2025-02-19T07:44:27.934Z,2.7226,1025.933709,0,7.8512,-0.889458,20138.32247,0.5,0.9,6.326,31.8577,83.069,25.5377457,25.53790598,1449.332422,0.6645
2025-02-19T07:46:27.929Z,2.7227,1025.933266,0,7.8507,-0.889483,20138.32385,0.5,0.9,6.331,31.8576,83.008,25.53759615,25.53775641,1449.337224,0.6658
2025-02-19T07:48:27.929Z,2.72275,1025.933094,0,7.85,-0.889521,20138.32524,0.5,0.9,6.329,31.8572,83.05,25.53722643,25.53738685,1449.341475,0.6667
2025-02-19T07:50:27.930Z,2.7227,1025.933037,0,7.8504,-0.8895,20138.32663,0.5,0.9,6.331,31.8572,83.031,25.53725833,25.53741865,1449.338432,0.6661
2025-02-19T07:52:28.178Z,2.72296,1025.933418,0,7.8507,-0.889481,20138.32802,0.5,0.9,6.328,31.8581,82.987,25.53785494,25.53801538,1449.349851,0.6685
2025-02-19T07:54:27.929Z,2.72312,1025.933344,0,7.8507,-0.889479,20138.32941,0.5,0.9,6.321,31.8583,82.96,25.53791479,25.53807534,1449.358337,0.6704
2025-02-19T07:56:27.930Z,2.72314,1025.932913,0,7.8501,-0.88951,20138.3308,0.5,0.9,6.318,31.8578,82.962,25.53747521,25.5376358,1449.360894,0.6711
2025-02-19T07:58:27.929Z,2.72317,1025.933186,0,7.8503,-0.889503,20138.33219,0.5,1,6.317,31.8581,82.97,25.53771129,25.53787191,1449.361878,0.6712
2025-02-19T08:00:27.929Z,2.72322,1025.932948,0,7.8502,-0.889506,20138.33358,0.5,0.9,6.312,31.858,82.945,25.53759356,25.53775419,1449.364529,0.6719
2025-02-19T08:02:27.929Z,2.72309,1025.933251,0,7.8499,-0.889521,20138.33497,0.5,0.9,6.314,31.8583,82.937,25.53793076,25.53809123,1449.356597,0.6701
2025-02-19T08:04:27.929Z,2.72345,1025.93312,0,7.849,-0.889566,20138.33635,0.5,1,6.315,31.8583,82.962,25.53769118,25.53785206,1449.377505,0.6746
2025-02-19T08:06:27.928Z,2.72398,1025.933784,0,7.8496,-0.889534,20138.33774,0.5,1,6.304,31.8597,82.926,25.53854049,25.53870174,1449.402472,0.6798
2025-02-19T08:08:27.929Z,2.72383,1025.934262,0,7.85,-0.889516,20138.33913,0.5,0.9,6.294,31.8599,82.968,25.53881342,25.53897459,1449.393852,0.6777
2025-02-19T08:10:27.929Z,2.72398,1025.933908,0,7.8496,-0.889531,20138.34052,0.5,0.9,6.292,31.8595,82.987,25.53837423,25.5385356,1449.403651,0.6799
2025-02-19T08:12:27.928Z,2.72468,1025.933847,0,7.8487,-0.889576,20138.34191,0.5,1,6.277,31.86,82.987,25.5383333,25.53849533,1449.442121,0.6882
2025-02-19T08:14:27.928Z,2.72569,1025.93459,0,7.848,-0.889612,20138.3433,0.5,1,6.264,31.8619,82.949,25.53928384,25.53944669,1449.493212,0.699
2025-02-19T08:16:27.933Z,2.72621,1025.936845,0,7.8485,-0.889582,20138.34469,0.5,0.9,6.241,31.8646,83.014,25.54124162,25.54140497,1449.516066,0.703
2025-02-19T08:18:28.183Z,2.72633,1025.937044,0,7.8482,-0.889597,20138.34608,0.5,1,6.22,31.8651,82.983,25.54159023,25.5417536,1449.52078,0.704
2025-02-19T08:20:27.928Z,2.72646,1025.937179,0,7.8475,-0.889634,20138.34747,0.5,1,6.205,31.8654,82.975,25.54176716,25.54193061,1449.526512,0.7052
2025-02-19T08:22:27.929Z,2.72508,1025.935483,0,7.8467,-0.889684,20138.34885,0.5,1,6.209,31.8626,82.922,25.54028624,25.5404484,1449.456364,0.6908
2025-02-19T08:24:27.932Z,2.72558,1025.935633,0,7.8477,-0.889631,20138.35024,0.5,1,6.22,31.8634,82.882,25.5406408,25.54080332,1449.481369,0.6962
2025-02-19T08:26:27.928Z,2.72559,1025.935298,0,7.8481,-0.889605,20138.35163,0.5,1,6.223,31.863,82.885,25.54029217,25.54045473,1449.483162,0.6967
2025-02-19T08:28:27.928Z,2.72573,1025.935512,0,7.8461,-0.889717,20138.35302,0.5,1,6.222,31.8635,82.862,25.54061943,25.54078206,1449.489828,0.6981
2025-02-19T08:30:27.928Z,2.7255,1025.935484,0,7.846,-0.889719,20138.35441,0.5,1,6.226,31.8631,82.893,25.54043692,25.5405994,1449.477961,0.6955
2025-02-19T08:32:27.928Z,2.72581,1025.934352,0,7.8459,-0.889721,20138.3558,0.5,1,6.23,31.8619,82.918,25.53919804,25.53936095,1449.499994,0.7006
2025-02-19T08:34:27.928Z,2.72576,1025.935427,0,7.8446,-0.889795,20138.35719,0.5,1,6.231,31.8629,82.956,25.54008843,25.54025131,1449.494654,0.699
2025-02-19T08:36:27.928Z,2.72573,1025.935859,0,7.8449,-0.889778,20138.35858,0.5,1,6.232,31.8631,83.006,25.54028151,25.54044445,1449.492999,0.6984
2025-02-19T08:38:27.929Z,2.72592,1025.936322,0,7.845,-0.889773,20138.35997,0.5,1,6.231,31.8639,82.987,25.54083939,25.54100243,1449.501039,0.7
2025-02-19T08:40:27.928Z,2.72568,1025.936237,0,7.8447,-0.889789,20138.36135,0.5,1,6.232,31.8635,83.006,25.54065695,25.54081981,1449.488977,0.6974
2025-02-19T08:42:27.927Z,2.72578,1025.936308,0,7.8444,-0.889804,20138.36274,0.5,1,6.229,31.8636,83.017,25.54067844,25.54084142,1449.494297,0.6985
2025-02-19T08:44:27.928Z,2.72585,1025.936816,0,7.8449,-0.889777,20138.36413,0.5,1,6.225,31.8641,83.044,25.54105929,25.54122236,1449.497221,0.6989
2025-02-19T08:46:28.181Z,2.72598,1025.936325,0,7.8449,-0.889776,20138.36552,0.5,1,6.22,31.864,82.979,25.5408823,25.54104538,1449.504229,0.7007
2025-02-19T08:48:27.928Z,2.72579,1025.936426,0,7.8448,-0.889787,20138.36691,0.5,1,6.226,31.8638,83.008,25.54083936,25.54100232,1449.494417,0.6985
2025-02-19T08:50:27.932Z,2.7252,1025.935571,0,7.8447,-0.889792,20138.3683,0.5,1,6.231,31.8624,82.993,25.5400397,25.54020212,1449.464536,0.6924
2025-02-19T08:52:27.928Z,2.72441,1025.933574,0,7.844,-0.889833,20138.36969,0.5,1,6.26,31.8596,82.962,25.53817177,25.53833351,1449.42752,0.6852
2025-02-19T08:54:27.927Z,2.72437,1025.933563,0,7.8442,-0.889824,20138.37108,0.5,0.9,6.275,31.8597,82.937,25.53827894,25.53844059,1449.42497,0.6847
2025-02-19T08:56:27.927Z,2.72501,1025.934611,0,7.8454,-0.889756,20138.37247,0.5,0.9,6.27,31.8613,82.962,25.5392242,25.53938644,1449.456651,0.6911
2025-02-19T08:58:27.932Z,2.72527,1025.934517,0,7.8445,-0.889802,20138.37385,0.5,1,6.265,31.8613,82.981,25.53904756,25.5392101,1449.471987,0.6944
2025-02-19T09:00:27.927Z,2.72503,1025.933406,0,7.8445,-0.8898,20138.37524,0.5,1,6.265,31.8598,82.981,25.53793167,25.53809404,1449.462252,0.6927
2025-02-19T09:02:27.928Z,2.72512,1025.934675,0,7.8441,-0.889826,20138.37663,0.5,0.9,6.26,31.8613,82.993,25.53914393,25.53930634,1449.463985,0.6926
2025-02-19T09:04:27.927Z,2.72528,1025.935027,0,7.8438,-0.88984,20138.37802,0.5,1,6.257,31.8616,83.035,25.53929965,25.53946228,1449.472351,0.6942
2025-02-19T09:06:27.932Z,2.72527,1025.935176,0,7.8438,-0.889843,20138.37941,0.5,1,6.251,31.862,82.993,25.53964826,25.53981078,1449.469925,0.6937
2025-02-19T09:08:27.927Z,2.72568,1025.934956,0,7.8452,-0.889759,20138.3808,0.5,1,6.254,31.8617,83.062,25.5391122,25.53927529,1449.49569,0.6992
2025-02-19T09:10:27.927Z,2.72584,1025.936278,0,7.8441,-0.889821,20138.38219,0.5,1,6.248,31.8635,83.037,25.54055509,25.54071817,1449.498131,0.6993
2025-02-19T09:12:28.176Z,2.72589,1025.93613,0,7.8434,-0.889858,20138.38358,0.5,1,6.239,31.8634,83.031,25.54043709,25.54060021,1449.501088,0.7
2025-02-19T09:14:27.927Z,2.72588,1025.936484,0,7.8433,-0.889863,20138.38497,0.5,1,6.234,31.8637,83.05,25.54069992,25.54086305,1449.499974,0.6996
2025-02-19T09:16:27.927Z,2.72585,1025.935679,0,7.8434,-0.889856,20138.38635,0.5,1,6.232,31.8626,83.075,25.53977734,25.53994055,1449.502105,0.7003
2025-02-19T09:18:27.927Z,2.72533,1025.935408,0,7.8433,-0.889866,20138.38774,0.5,1,6.233,31.862,83.05,25.53961078,25.53977347,1449.474037,0.6944
2025-02-19T09:20:27.931Z,2.72525,1025.934973,0,7.8434,-0.889863,20138.38913,0.5,1,6.247,31.8614,83.054,25.53915479,25.53931744,1449.471028,0.6939
2025-02-19T09:22:27.927Z,2.72528,1025.935088,0,7.8428,-0.889896,20138.39052,0.5,1,6.255,31.8612,83.119,25.53896174,25.53912456,1449.474549,0.6945
2025-02-19T09:24:27.927Z,2.72495,1025.935164,0,7.8431,-0.889881,20138.39191,0.5,1,6.263,31.8611,83.106,25.53909003,25.53925251,1449.456444,0.6906
2025-02-19T09:26:27.927Z,2.72534,1025.935723,0,7.8428,-0.889894,20138.3933,0.5,1,6.264,31.8621,83.098,25.53969659,25.53985937,1449.474493,0.6943
2025-02-19T09:28:27.927Z,2.7254,1025.935816,0,7.8425,-0.88991,20138.39469,0.5,1,6.265,31.8623,83.092,25.53982003,25.53998285,1449.477849,0.695
